yqeY	H0	2.273	0.073	NA	-3144.315
yqjD	H0	2.370	0.027	NA	-1745.327
yrdA	H1a	2.220	0.134	0.080	-3873.510
ytfF	H0	1.959	0.163	NA	-10197.875
ywlC	H1c	2.364	0.093	0.174	-9866.592
zapA	H0	1.789	0.126	NA	-2103.059
zapD	H0	2.017	0.025	NA	-4822.439
zapE	H0	2.238	0.058	NA	-7427.403
zipA	H1c	2.400	0.069	0.203	-9515.816
zntR	H1c	2.177	0.081	0.152	-3328.512
zwf_1	H1a	2.012	0.141	0.072	-11462.257
zwf_2	H1a	2.021	0.127	0.078	-11868.321
